SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
P. funciones en transporte de productos criticos;Personas Servicios infraestructura crítica;11/05/2022;;;;;1
P. funciones en transporte de productos criticos;Personas Servicios infraestructura crítica;17/05/2022;;;;;1
P. funciones en transporte de productos criticos;Personas Servicios infraestructura crítica;28/05/2022;;;;;1
P. funciones en transporte de productos criticos;Personas Servicios infraestructura crítica;01/06/2022;;;;;1
P. funciones en transporte de productos criticos;Personas Servicios infraestructura crítica;18/07/2022;;;;;1
P. funciones en transporte de productos criticos;Personas Servicios infraestructura crítica;06/10/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;;;;;;
Paciente inmunocomprometido;Población vulnerable;18/03/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;23/03/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;01/04/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;13/04/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;15/04/2021;2;;;;
Paciente inmunocomprometido;Población vulnerable;20/04/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;29/04/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;30/04/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;11/05/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;13/05/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;14/05/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;12/07/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;26/07/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;13/08/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;17/08/2021;2;;;;
Paciente inmunocomprometido;Población vulnerable;18/08/2021;4;;;;
Paciente inmunocomprometido;Población vulnerable;19/08/2021;2;;;;
Paciente inmunocomprometido;Población vulnerable;20/08/2021;1;1;;;
Paciente inmunocomprometido;Población vulnerable;21/08/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;23/08/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;25/08/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;26/08/2021;3;;;;
Paciente inmunocomprometido;Población vulnerable;27/08/2021;3;;;;
Paciente inmunocomprometido;Población vulnerable;31/08/2021;2;;;;
Paciente inmunocomprometido;Población vulnerable;01/09/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;02/09/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;07/09/2021;2;;;;
Paciente inmunocomprometido;Población vulnerable;09/09/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;12/09/2021;2;;;;
Paciente inmunocomprometido;Población vulnerable;13/09/2021;3;1;;;
Paciente inmunocomprometido;Población vulnerable;15/09/2021;10;1;;;
Paciente inmunocomprometido;Población vulnerable;16/09/2021;2;1;;;
Paciente inmunocomprometido;Población vulnerable;20/09/2021;3;5;;;
Paciente inmunocomprometido;Población vulnerable;21/09/2021;2;;;;
Paciente inmunocomprometido;Población vulnerable;22/09/2021;2;1;;;
Paciente inmunocomprometido;Población vulnerable;23/09/2021;2;1;;;
Paciente inmunocomprometido;Población vulnerable;24/09/2021;1;4;;;
Paciente inmunocomprometido;Población vulnerable;27/09/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;28/09/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;30/09/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;01/10/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;04/10/2021;;2;;;
Paciente inmunocomprometido;Población vulnerable;06/10/2021;1;1;;;
Paciente inmunocomprometido;Población vulnerable;08/10/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;12/10/2021;1;3;;;
Paciente inmunocomprometido;Población vulnerable;13/10/2021;1;4;;;
Paciente inmunocomprometido;Población vulnerable;14/10/2021;;4;;1;
Paciente inmunocomprometido;Población vulnerable;15/10/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;18/10/2021;;3;;;
Paciente inmunocomprometido;Población vulnerable;19/10/2021;3;3;;;
Paciente inmunocomprometido;Población vulnerable;20/10/2021;1;1;;;
Paciente inmunocomprometido;Población vulnerable;21/10/2021;;3;;;
Paciente inmunocomprometido;Población vulnerable;25/10/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;28/10/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;03/11/2021;;2;;;
Paciente inmunocomprometido;Población vulnerable;04/11/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;05/11/2021;1;1;;;
Paciente inmunocomprometido;Población vulnerable;08/11/2021;;2;;;
Paciente inmunocomprometido;Población vulnerable;09/11/2021;;2;;;
Paciente inmunocomprometido;Población vulnerable;10/11/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;11/11/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;15/11/2021;1;;;;
Paciente inmunocomprometido;Población vulnerable;18/11/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;19/11/2021;;;;1;
Paciente inmunocomprometido;Población vulnerable;22/11/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;23/11/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;24/11/2021;1;1;;;
Paciente inmunocomprometido;Población vulnerable;26/11/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;29/11/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;01/12/2021;2;;;;
Paciente inmunocomprometido;Población vulnerable;09/12/2021;1;1;;;
Paciente inmunocomprometido;Población vulnerable;10/12/2021;;2;;;
Paciente inmunocomprometido;Población vulnerable;27/12/2021;;;;1;
Paciente inmunocomprometido;Población vulnerable;29/12/2021;;2;;;
Paciente inmunocomprometido;Población vulnerable;30/12/2021;;1;;;
Paciente inmunocomprometido;Población vulnerable;05/01/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;07/01/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;12/01/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;17/01/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;19/01/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;20/01/2022;1;1;;;
Paciente inmunocomprometido;Población vulnerable;24/01/2022;;;;2;
Paciente inmunocomprometido;Población vulnerable;26/01/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;27/01/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;01/02/2022;2;;;;
Paciente inmunocomprometido;Población vulnerable;02/02/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;03/02/2022;;1;;2;
Paciente inmunocomprometido;Población vulnerable;04/02/2022;1;;;1;
Paciente inmunocomprometido;Población vulnerable;07/02/2022;1;;;;1
Paciente inmunocomprometido;Población vulnerable;10/02/2022;1;;;1;
Paciente inmunocomprometido;Población vulnerable;11/02/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;14/02/2022;1;;;1;
Paciente inmunocomprometido;Población vulnerable;15/02/2022;2;1;;;
Paciente inmunocomprometido;Población vulnerable;16/02/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;17/02/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;18/02/2022;3;;;;
Paciente inmunocomprometido;Población vulnerable;21/02/2022;;;;2;
Paciente inmunocomprometido;Población vulnerable;22/02/2022;1;;;2;
Paciente inmunocomprometido;Población vulnerable;23/02/2022;;;;2;
Paciente inmunocomprometido;Población vulnerable;24/02/2022;2;;;1;
Paciente inmunocomprometido;Población vulnerable;28/02/2022;2;;;3;
Paciente inmunocomprometido;Población vulnerable;01/03/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;02/03/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;03/03/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;04/03/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;07/03/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;08/03/2022;2;;;1;
Paciente inmunocomprometido;Población vulnerable;10/03/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;11/03/2022;;2;;;
Paciente inmunocomprometido;Población vulnerable;16/03/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;17/03/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;18/03/2022;;;;2;
Paciente inmunocomprometido;Población vulnerable;21/03/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;22/03/2022;;2;;;
Paciente inmunocomprometido;Población vulnerable;23/03/2022;2;1;;;
Paciente inmunocomprometido;Población vulnerable;24/03/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;28/03/2022;;2;;;
Paciente inmunocomprometido;Población vulnerable;29/03/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;01/04/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;06/04/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;07/04/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;11/04/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;12/04/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;14/04/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;20/04/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;23/04/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;25/04/2022;;1;;1;
Paciente inmunocomprometido;Población vulnerable;03/05/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;05/05/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;06/05/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;09/05/2022;;1;;1;
Paciente inmunocomprometido;Población vulnerable;12/05/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;13/05/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;17/05/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;18/05/2022;;;;2;
Paciente inmunocomprometido;Población vulnerable;19/05/2022;;;;2;
Paciente inmunocomprometido;Población vulnerable;20/05/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;23/05/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;24/05/2022;;;;2;1
Paciente inmunocomprometido;Población vulnerable;25/05/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;31/05/2022;2;;;2;
Paciente inmunocomprometido;Población vulnerable;01/06/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;03/06/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;06/06/2022;;;;2;
Paciente inmunocomprometido;Población vulnerable;09/06/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;15/06/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;17/06/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;21/06/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;24/06/2022;;;;2;
Paciente inmunocomprometido;Población vulnerable;28/06/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;30/06/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;04/07/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;05/07/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;13/07/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;18/07/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;21/07/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;23/07/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;29/07/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;01/08/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;03/08/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;05/08/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;08/08/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;09/08/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;10/08/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;12/08/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;16/08/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;18/08/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;25/08/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;26/08/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;30/08/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;06/09/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;13/09/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;21/09/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;22/09/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;26/09/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;27/09/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;07/10/2022;;;;;2
Paciente inmunocomprometido;Población vulnerable;02/11/2022;1;;;;
Paciente inmunocomprometido;Población vulnerable;21/11/2022;;;;;1
Paciente inmunocomprometido;Población vulnerable;05/12/2022;;;;1;
Paciente inmunocomprometido;Población vulnerable;07/12/2022;;1;;;
Paciente inmunocomprometido;Población vulnerable;01/02/2023;1;;;;
Paciente inmunocomprometido;Población vulnerable;22/02/2023;1;;;;
Paciente inmunocomprometido;Población vulnerable;24/02/2023;;;;1;
Paciente inmunocomprometido;Población vulnerable;10/03/2023;1;;;;
Paciente inmunocomprometido;Población vulnerable;22/03/2023;;1;;;
Paciente inmunocomprometido;Población vulnerable;19/04/2023;1;1;;;
Paciente inmunocomprometido;Población vulnerable;21/04/2023;;1;;1;
Paciente inmunocomprometido;Población vulnerable;02/05/2023;;;;1;
Paciente inmunocomprometido;Población vulnerable;19/05/2023;;1;;;
Paciente inmunocomprometido;Población vulnerable;27/07/2023;;;;1;
Paciente inmunocomprometido;Población vulnerable;04/09/2023;;;;1;
Paciente inmunocomprometido;Población vulnerable;21/09/2023;1;;;;
Personas mayores de 60 años;Población vulnerable;;;;;;
Personas mayores de 60 años;Población vulnerable;02/03/2021;1;;;;
Personas mayores de 60 años;Población vulnerable;23/03/2021;;1;;;
Personas mayores de 60 años;Población vulnerable;30/09/2021;1;;;;
Personas mayores de 60 años;Población vulnerable;20/10/2021;;;;1;
Personas mayores de 60 años;Población vulnerable;02/11/2021;;1;;;
Personas mayores de 60 años;Población vulnerable;08/11/2021;1;;;;
Personas mayores de 60 años;Población vulnerable;13/12/2021;;1;;;
Personas mayores de 60 años;Población vulnerable;23/03/2022;;;;1;
Personas mayores de 60 años;Población vulnerable;03/05/2022;;;;;1
Población entre 18 a 39 años;Población Sana;;;;;;
Población entre 18 a 39 años;Población Sana;04/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;08/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;10/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;11/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;12/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;15/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;16/02/2021;2;;;;
Población entre 18 a 39 años;Población Sana;18/02/2021;2;;;;
Población entre 18 a 39 años;Población Sana;19/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;22/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;23/02/2021;1;;;;
Población entre 18 a 39 años;Población Sana;04/03/2021;1;;;;
Población entre 18 a 39 años;Población Sana;05/03/2021;1;1;;;
Población entre 18 a 39 años;Población Sana;08/03/2021;1;1;;;
Población entre 18 a 39 años;Población Sana;09/03/2021;1;;;;
Población entre 18 a 39 años;Población Sana;10/03/2021;1;;;;
Población entre 18 a 39 años;Población Sana;11/03/2021;1;1;;;
Población entre 18 a 39 años;Población Sana;12/03/2021;;1;;;
Población entre 18 a 39 años;Población Sana;15/03/2021;18;1;;;
Población entre 18 a 39 años;Población Sana;16/03/2021;21;;;;
Población entre 18 a 39 años;Población Sana;17/03/2021;20;;;;
Población entre 18 a 39 años;Población Sana;18/03/2021;50;;;;
Población entre 18 a 39 años;Población Sana;19/03/2021;171;1;;;
Población entre 18 a 39 años;Población Sana;20/03/2021;4;;;;
Población entre 18 a 39 años;Población Sana;21/03/2021;1;;;;
Población entre 18 a 39 años;Población Sana;22/03/2021;165;1;;;
Población entre 18 a 39 años;Población Sana;23/03/2021;200;;;;
Población entre 18 a 39 años;Población Sana;24/03/2021;141;;;;
Población entre 18 a 39 años;Población Sana;25/03/2021;194;;;;
Población entre 18 a 39 años;Población Sana;26/03/2021;135;;;;
Población entre 18 a 39 años;Población Sana;27/03/2021;6;;;;
Población entre 18 a 39 años;Población Sana;29/03/2021;80;;;;
Población entre 18 a 39 años;Población Sana;30/03/2021;97;;;;
Población entre 18 a 39 años;Población Sana;31/03/2021;85;1;;;
Población entre 18 a 39 años;Población Sana;01/04/2021;95;1;;;
Población entre 18 a 39 años;Población Sana;02/04/2021;2;;;;
Población entre 18 a 39 años;Población Sana;03/04/2021;1;;;;
Población entre 18 a 39 años;Población Sana;05/04/2021;51;1;;;
Población entre 18 a 39 años;Población Sana;06/04/2021;94;1;;;
Población entre 18 a 39 años;Población Sana;07/04/2021;88;1;;;
Población entre 18 a 39 años;Población Sana;08/04/2021;90;;;;
Población entre 18 a 39 años;Población Sana;09/04/2021;111;3;;;
Población entre 18 a 39 años;Población Sana;10/04/2021;48;;;;
Población entre 18 a 39 años;Población Sana;11/04/2021;5;;;;
Población entre 18 a 39 años;Población Sana;12/04/2021;91;19;;;
Población entre 18 a 39 años;Población Sana;13/04/2021;84;14;;;
Población entre 18 a 39 años;Población Sana;14/04/2021;104;23;;;
Población entre 18 a 39 años;Población Sana;15/04/2021;252;48;;;
Población entre 18 a 39 años;Población Sana;16/04/2021;135;134;;;
Población entre 18 a 39 años;Población Sana;17/04/2021;28;9;;;
Población entre 18 a 39 años;Población Sana;18/04/2021;5;1;;;
Población entre 18 a 39 años;Población Sana;19/04/2021;31;135;;;
Población entre 18 a 39 años;Población Sana;20/04/2021;47;196;;;
Población entre 18 a 39 años;Población Sana;21/04/2021;11;128;;;
Población entre 18 a 39 años;Población Sana;22/04/2021;34;164;;;
Población entre 18 a 39 años;Población Sana;23/04/2021;20;103;;;
Población entre 18 a 39 años;Población Sana;24/04/2021;8;8;;;
Población entre 18 a 39 años;Población Sana;26/04/2021;20;103;;;
Población entre 18 a 39 años;Población Sana;27/04/2021;38;128;;;
Población entre 18 a 39 años;Población Sana;28/04/2021;29;94;;;
Población entre 18 a 39 años;Población Sana;29/04/2021;27;70;;;
Población entre 18 a 39 años;Población Sana;30/04/2021;72;24;;;
Población entre 18 a 39 años;Población Sana;01/05/2021;22;1;;;
Población entre 18 a 39 años;Población Sana;03/05/2021;31;66;;;
Población entre 18 a 39 años;Población Sana;04/05/2021;29;80;;;
Población entre 18 a 39 años;Población Sana;05/05/2021;24;81;;;
Población entre 18 a 39 años;Población Sana;06/05/2021;54;88;;;
Población entre 18 a 39 años;Población Sana;07/05/2021;48;102;;;
Población entre 18 a 39 años;Población Sana;08/05/2021;28;19;;;
Población entre 18 a 39 años;Población Sana;09/05/2021;1;;;;
Población entre 18 a 39 años;Población Sana;10/05/2021;24;83;;;
Población entre 18 a 39 años;Población Sana;11/05/2021;37;130;;;
Población entre 18 a 39 años;Población Sana;12/05/2021;26;101;;;
Población entre 18 a 39 años;Población Sana;13/05/2021;31;223;;;
Población entre 18 a 39 años;Población Sana;14/05/2021;112;111;;;
Población entre 18 a 39 años;Población Sana;15/05/2021;8;1;;;
Población entre 18 a 39 años;Población Sana;17/05/2021;55;65;;;
Población entre 18 a 39 años;Población Sana;18/05/2021;279;71;;;
Población entre 18 a 39 años;Población Sana;19/05/2021;865;29;;;
Población entre 18 a 39 años;Población Sana;20/05/2021;1400;34;;;
Población entre 18 a 39 años;Población Sana;21/05/2021;381;2;;;
Población entre 18 a 39 años;Población Sana;22/05/2021;210;3;;;
Población entre 18 a 39 años;Población Sana;23/05/2021;1;;;;
Población entre 18 a 39 años;Población Sana;24/05/2021;97;30;;;
Población entre 18 a 39 años;Población Sana;25/05/2021;199;69;;;
Población entre 18 a 39 años;Población Sana;26/05/2021;158;27;;;
Población entre 18 a 39 años;Población Sana;27/05/2021;212;31;;;
Población entre 18 a 39 años;Población Sana;28/05/2021;145;58;;;
Población entre 18 a 39 años;Población Sana;29/05/2021;39;9;;;
Población entre 18 a 39 años;Población Sana;30/05/2021;4;2;;;
Población entre 18 a 39 años;Población Sana;31/05/2021;197;43;;;
Población entre 18 a 39 años;Población Sana;01/06/2021;462;45;;;
Población entre 18 a 39 años;Población Sana;02/06/2021;331;25;;;
Población entre 18 a 39 años;Población Sana;03/06/2021;276;38;;;
Población entre 18 a 39 años;Población Sana;04/06/2021;172;31;;;
Población entre 18 a 39 años;Población Sana;05/06/2021;57;11;;;
Población entre 18 a 39 años;Población Sana;06/06/2021;1;;;;
Población entre 18 a 39 años;Población Sana;07/06/2021;89;47;;;
Población entre 18 a 39 años;Población Sana;08/06/2021;181;69;;;
Población entre 18 a 39 años;Población Sana;09/06/2021;265;37;;;
Población entre 18 a 39 años;Población Sana;10/06/2021;157;40;;;
Población entre 18 a 39 años;Población Sana;11/06/2021;164;93;;;
Población entre 18 a 39 años;Población Sana;12/06/2021;23;10;;;
Población entre 18 a 39 años;Población Sana;14/06/2021;70;77;;;
Población entre 18 a 39 años;Población Sana;15/06/2021;78;282;;;
Población entre 18 a 39 años;Población Sana;16/06/2021;107;750;;;
Población entre 18 a 39 años;Población Sana;17/06/2021;105;1235;;;
Población entre 18 a 39 años;Población Sana;18/06/2021;156;435;;;
Población entre 18 a 39 años;Población Sana;19/06/2021;1;157;;;
Población entre 18 a 39 años;Población Sana;20/06/2021;1;7;;;
Población entre 18 a 39 años;Población Sana;21/06/2021;;37;;;
Población entre 18 a 39 años;Población Sana;22/06/2021;11;299;;;
Población entre 18 a 39 años;Población Sana;23/06/2021;7;212;;;
Población entre 18 a 39 años;Población Sana;24/06/2021;12;212;;;
Población entre 18 a 39 años;Población Sana;25/06/2021;3;167;;;
Población entre 18 a 39 años;Población Sana;26/06/2021;1;38;;;
Población entre 18 a 39 años;Población Sana;27/06/2021;;4;;;
Población entre 18 a 39 años;Población Sana;28/06/2021;1;1;;;
Población entre 18 a 39 años;Población Sana;29/06/2021;5;494;;;
Población entre 18 a 39 años;Población Sana;30/06/2021;9;366;;;
Población entre 18 a 39 años;Población Sana;01/07/2021;127;312;;;
Población entre 18 a 39 años;Población Sana;02/07/2021;77;205;;;
Población entre 18 a 39 años;Población Sana;03/07/2021;11;56;;;
Población entre 18 a 39 años;Población Sana;04/07/2021;;5;;;
Población entre 18 a 39 años;Población Sana;05/07/2021;18;153;;;
Población entre 18 a 39 años;Población Sana;06/07/2021;7;174;;;
Población entre 18 a 39 años;Población Sana;07/07/2021;27;235;;;
Población entre 18 a 39 años;Población Sana;08/07/2021;23;170;;;
Población entre 18 a 39 años;Población Sana;09/07/2021;25;152;;;
Población entre 18 a 39 años;Población Sana;10/07/2021;4;26;;;
Población entre 18 a 39 años;Población Sana;11/07/2021;1;;;;
Población entre 18 a 39 años;Población Sana;12/07/2021;21;112;;;
Población entre 18 a 39 años;Población Sana;13/07/2021;10;91;;;
Población entre 18 a 39 años;Población Sana;14/07/2021;3;106;;;
Población entre 18 a 39 años;Población Sana;15/07/2021;16;116;;;
Población entre 18 a 39 años;Población Sana;16/07/2021;;2;;;
Población entre 18 a 39 años;Población Sana;17/07/2021;3;12;;;
Población entre 18 a 39 años;Población Sana;18/07/2021;1;;;;
Población entre 18 a 39 años;Población Sana;19/07/2021;16;118;;;
Población entre 18 a 39 años;Población Sana;20/07/2021;13;51;;;
Población entre 18 a 39 años;Población Sana;21/07/2021;7;20;;;
Población entre 18 a 39 años;Población Sana;22/07/2021;2;10;;;
Población entre 18 a 39 años;Población Sana;23/07/2021;5;15;;;
Población entre 18 a 39 años;Población Sana;24/07/2021;7;1;;;
Población entre 18 a 39 años;Población Sana;26/07/2021;4;16;;;
Población entre 18 a 39 años;Población Sana;27/07/2021;1;10;;;
Población entre 18 a 39 años;Población Sana;28/07/2021;1;8;;;
Población entre 18 a 39 años;Población Sana;29/07/2021;2;90;;;
Población entre 18 a 39 años;Población Sana;30/07/2021;;65;;;
Población entre 18 a 39 años;Población Sana;31/07/2021;;7;;;
Población entre 18 a 39 años;Población Sana;02/08/2021;7;4;;;
Población entre 18 a 39 años;Población Sana;03/08/2021;5;4;;;
Población entre 18 a 39 años;Población Sana;04/08/2021;1;46;;;
Población entre 18 a 39 años;Población Sana;05/08/2021;;14;;;
Población entre 18 a 39 años;Población Sana;06/08/2021;1;15;;;
Población entre 18 a 39 años;Población Sana;09/08/2021;6;4;;;
Población entre 18 a 39 años;Población Sana;10/08/2021;3;4;;;
Población entre 18 a 39 años;Población Sana;11/08/2021;;43;;1;
Población entre 18 a 39 años;Población Sana;12/08/2021;;29;;1;
Población entre 18 a 39 años;Población Sana;13/08/2021;;24;;;
Población entre 18 a 39 años;Población Sana;16/08/2021;5;4;;;
Población entre 18 a 39 años;Población Sana;17/08/2021;5;5;;2;
Población entre 18 a 39 años;Población Sana;18/08/2021;;17;;;
Población entre 18 a 39 años;Población Sana;19/08/2021;1;14;;1;
Población entre 18 a 39 años;Población Sana;20/08/2021;;16;;1;
Población entre 18 a 39 años;Población Sana;21/08/2021;;1;;1;
Población entre 18 a 39 años;Población Sana;23/08/2021;3;7;;;
Población entre 18 a 39 años;Población Sana;24/08/2021;3;3;;;
Población entre 18 a 39 años;Población Sana;25/08/2021;3;4;;1;
Población entre 18 a 39 años;Población Sana;26/08/2021;1;9;;;
Población entre 18 a 39 años;Población Sana;27/08/2021;;9;;;
Población entre 18 a 39 años;Población Sana;30/08/2021;3;6;;1;
Población entre 18 a 39 años;Población Sana;31/08/2021;3;3;;;
Población entre 18 a 39 años;Población Sana;01/09/2021;;11;;;
Población entre 18 a 39 años;Población Sana;02/09/2021;;6;;;
Población entre 18 a 39 años;Población Sana;03/09/2021;;7;;1;
Población entre 18 a 39 años;Población Sana;06/09/2021;2;4;;;
Población entre 18 a 39 años;Población Sana;07/09/2021;2;1;;;
Población entre 18 a 39 años;Población Sana;08/09/2021;1;8;;;
Población entre 18 a 39 años;Población Sana;09/09/2021;;2;;;
Población entre 18 a 39 años;Población Sana;10/09/2021;;2;;1;
Población entre 18 a 39 años;Población Sana;11/09/2021;;1;;;
Población entre 18 a 39 años;Población Sana;13/09/2021;93;3;;;
Población entre 18 a 39 años;Población Sana;14/09/2021;73;7;;;
Población entre 18 a 39 años;Población Sana;15/09/2021;115;3;;;
Población entre 18 a 39 años;Población Sana;16/09/2021;53;2;;1;
Población entre 18 a 39 años;Población Sana;20/09/2021;18;6;;;
Población entre 18 a 39 años;Población Sana;21/09/2021;11;2;;1;
Población entre 18 a 39 años;Población Sana;22/09/2021;12;5;;;
Población entre 18 a 39 años;Población Sana;23/09/2021;13;2;;;
Población entre 18 a 39 años;Población Sana;24/09/2021;44;3;;;
Población entre 18 a 39 años;Población Sana;27/09/2021;41;3;;;
Población entre 18 a 39 años;Población Sana;28/09/2021;28;1;;1;
Población entre 18 a 39 años;Población Sana;29/09/2021;22;6;;;
Población entre 18 a 39 años;Población Sana;30/09/2021;37;2;;;
Población entre 18 a 39 años;Población Sana;01/10/2021;26;2;;1;
Población entre 18 a 39 años;Población Sana;02/10/2021;3;;;;
Población entre 18 a 39 años;Población Sana;04/10/2021;19;2;;;
Población entre 18 a 39 años;Población Sana;05/10/2021;19;6;;2;
Población entre 18 a 39 años;Población Sana;06/10/2021;13;;;1;
Población entre 18 a 39 años;Población Sana;07/10/2021;6;4;;;
Población entre 18 a 39 años;Población Sana;08/10/2021;10;2;;3;
Población entre 18 a 39 años;Población Sana;12/10/2021;5;84;;;
