codigo_provincia,provincia_residencia,fecha,positividad
163,Punilla,2020-06-04,0.2265217735396821
163,Punilla,2020-06-05,0.2524775079461207
163,Punilla,2020-06-06,0.19615390323541923
163,Punilla,2020-06-07,0.20210628418780016
163,Punilla,2020-06-08,0.17753247524741442
163,Punilla,2020-06-09,0.2019073540999052
163,Punilla,2020-06-10,0.20574759987563485
163,Punilla,2020-06-11,0.20822655756040367
163,Punilla,2020-06-12,0.19746356691813738
163,Punilla,2020-06-13,0.1892004173869122
163,Punilla,2020-06-14,0.15586708405357888
163,Punilla,2020-06-15,0.16687085860415146
163,Punilla,2020-06-16,0.16450175175743267
163,Punilla,2020-06-17,0.1719397014704248
163,Punilla,2020-06-18,0.17141641523285286
163,Punilla,2020-06-19,0.14713276237777145
163,Punilla,2020-06-20,0.13643606990767995
163,Punilla,2020-06-21,0.1394188014618401
163,Punilla,2020-06-22,0.1455764369298204
163,Punilla,2020-06-23,0.1316875480409315
163,Punilla,2020-06-24,0.117703724846582
163,Punilla,2020-06-25,0.12106147820433535
163,Punilla,2020-06-26,0.13477423603474023
163,Punilla,2020-06-27,0.14168161437069
163,Punilla,2020-06-28,0.14155602567367273
163,Punilla,2020-06-29,0.12049375461140167
163,Punilla,2020-06-30,0.11829218905367173
163,Punilla,2020-07-01,0.11211366608410399
163,Punilla,2020-07-02,0.12120548846706561
163,Punilla,2020-07-03,0.1241769473208774
163,Punilla,2020-07-04,0.13182147670453723
163,Punilla,2020-07-05,0.14642465130771182
163,Punilla,2020-07-06,0.16560722312186257
163,Punilla,2020-07-07,0.17395164582244965
163,Punilla,2020-07-08,0.17181944966040275
163,Punilla,2020-07-09,0.17956589411570797
163,Punilla,2020-07-10,0.17892239347220734
163,Punilla,2020-07-11,0.16857042659850133
163,Punilla,2020-07-12,0.14932439485246957
163,Punilla,2020-07-13,0.12310885600535179
163,Punilla,2020-07-14,0.11825465865630908
163,Punilla,2020-07-15,0.1358186245411705
163,Punilla,2020-07-16,0.11274453003850456
163,Punilla,2020-07-17,0.10181828715349878
163,Punilla,2020-07-18,0.10970922039307845
163,Punilla,2020-07-19,0.11668973987359793
163,Punilla,2020-07-20,0.11848984453084545
163,Punilla,2020-07-21,0.1164868990227453
163,Punilla,2020-07-22,0.10436683823247174
163,Punilla,2020-07-23,0.10212503241923736
163,Punilla,2020-07-24,0.10500256725553508
163,Punilla,2020-07-25,0.09814683070332601
163,Punilla,2020-07-26,0.0812173316309698
163,Punilla,2020-07-27,0.0811658608535037
163,Punilla,2020-07-28,0.0692815488464923
163,Punilla,2020-07-29,0.05732390163048643
163,Punilla,2020-07-30,0.051454770761355566
163,Punilla,2020-07-31,0.04907227930323385
163,Punilla,2020-08-01,0.041739636101025435
163,Punilla,2020-08-02,0.04576756306128322
163,Punilla,2020-08-03,0.03964663480920742
163,Punilla,2020-08-04,0.034388089673361676
163,Punilla,2020-08-05,0.04516622411887352
163,Punilla,2020-08-06,0.0496384960330059
163,Punilla,2020-08-07,0.04699743961043687
163,Punilla,2020-08-08,0.04861475320254038
163,Punilla,2020-08-09,0.04375697622998852
163,Punilla,2020-08-10,0.06051022298323527
163,Punilla,2020-08-11,0.06574582507747612
163,Punilla,2020-08-12,0.05565689689608343
163,Punilla,2020-08-13,0.04569011948744555
163,Punilla,2020-08-14,0.04417137245374835
163,Punilla,2020-08-15,0.05068371190280231
163,Punilla,2020-08-16,0.04896254150693312
163,Punilla,2020-08-17,0.03722700431685047
163,Punilla,2020-08-18,0.038903844618922996
163,Punilla,2020-08-19,0.04406458355784877
163,Punilla,2020-08-20,0.05107597707230977
163,Punilla,2020-08-21,0.06016995758923077
163,Punilla,2020-08-22,0.057477327842239453
163,Punilla,2020-08-23,0.07076636438708996
163,Punilla,2020-08-24,0.08291006484247872
163,Punilla,2020-08-25,0.08657963302817594
163,Punilla,2020-08-26,0.08430246972303605
163,Punilla,2020-08-27,0.08637097935627482
163,Punilla,2020-08-28,0.07702040158899592
163,Punilla,2020-08-29,0.07436115607260756
163,Punilla,2020-08-30,0.06107211952775706
163,Punilla,2020-08-31,0.047756154844011224
163,Punilla,2020-09-01,0.04928068179226698
163,Punilla,2020-09-02,0.04843747405250752
163,Punilla,2020-09-03,0.045188474694895224
163,Punilla,2020-09-04,0.04993227909026756
163,Punilla,2020-09-05,0.04786579211812021
163,Punilla,2020-09-06,0.05099405072083137
163,Punilla,2020-09-07,0.056758994996413945
163,Punilla,2020-09-08,0.0521712544586288
163,Punilla,2020-09-09,0.05763675772148889
163,Punilla,2020-09-10,0.06295073741671045
163,Punilla,2020-09-11,0.06659733712242345
163,Punilla,2020-09-12,0.07499761974875481
163,Punilla,2020-09-13,0.08068770329771914
163,Punilla,2020-09-14,0.08383056044057628
163,Punilla,2020-09-15,0.08256176344809507
163,Punilla,2020-09-16,0.07985195705857892
163,Punilla,2020-09-17,0.08656421643041276
163,Punilla,2020-09-18,0.0800276495490183
163,Punilla,2020-09-19,0.10276653559909493
163,Punilla,2020-09-20,0.10803270048967298
163,Punilla,2020-09-21,0.10617697205968711
163,Punilla,2020-09-22,0.10660734204940962
163,Punilla,2020-09-23,0.11723069586854923
163,Punilla,2020-09-24,0.11968167626070608
163,Punilla,2020-09-25,0.11599918853566517
163,Punilla,2020-09-26,0.09196482822856497
163,Punilla,2020-09-27,0.08243959170302877
163,Punilla,2020-09-28,0.08177240908180168
163,Punilla,2020-09-29,0.0865862919656424
163,Punilla,2020-09-30,0.07251266915001532
163,Punilla,2020-10-01,0.058542917426800435
163,Punilla,2020-10-02,0.05525915711416474
163,Punilla,2020-10-03,0.04839435169873946
163,Punilla,2020-10-04,0.05155708890402985
163,Punilla,2020-10-05,0.05119953348293958
163,Punilla,2020-10-06,0.044254871146228045
163,Punilla,2020-10-07,0.04243394075386908
163,Punilla,2020-10-08,0.03919154445998239
163,Punilla,2020-10-09,0.04423714677170354
163,Punilla,2020-10-10,0.04696744840766701
163,Punilla,2020-10-11,0.04376623634569546
163,Punilla,2020-10-12,0.03291427651414379
163,Punilla,2020-10-13,0.029793257405863537
163,Punilla,2020-10-14,0.026355518674007157
163,Punilla,2020-10-15,0.023852311669432014
163,Punilla,2020-10-16,0.019746038577770984
163,Punilla,2020-10-17,0.014080316198167584
163,Punilla,2020-10-18,0.01172402270263358
163,Punilla,2020-10-19,0.012453452003491454
163,Punilla,2020-10-20,0.020182389732429182
163,Punilla,2020-10-21,0.021556300819062568
163,Punilla,2020-10-22,0.020963532591439567
163,Punilla,2020-10-23,0.01936181395209242
163,Punilla,2020-10-24,0.02300148638157377
163,Punilla,2020-10-25,0.027139505225474966
163,Punilla,2020-10-26,0.029781599972832872
163,Punilla,2020-10-27,0.025277417944220875
163,Punilla,2020-10-28,0.0281737464219447
163,Punilla,2020-10-29,0.03327578723827123
163,Punilla,2020-10-30,0.03266266645347663
163,Punilla,2020-10-31,0.03239226626119205
163,Punilla,2020-11-01,0.03305838636777127
163,Punilla,2020-11-02,0.04300370420782595
163,Punilla,2020-11-03,0.03950245081164768
163,Punilla,2020-11-04,0.040224733224070934
163,Punilla,2020-11-05,0.04242788721293921
163,Punilla,2020-11-06,0.05326532563658453
163,Punilla,2020-11-07,0.05741485039186897
163,Punilla,2020-11-08,0.05286751678293966
163,Punilla,2020-11-09,0.04309705468689617
163,Punilla,2020-11-10,0.050736189745386066
163,Punilla,2020-11-11,0.04554504286409834
163,Punilla,2020-11-12,0.04000351648923863
163,Punilla,2020-11-13,0.040907761040153
163,Punilla,2020-11-14,0.0407963714550792
163,Punilla,2020-11-15,0.04441128125284887
163,Punilla,2020-11-16,0.04289378318875175
163,Punilla,2020-11-17,0.0385470188419874
163,Punilla,2020-11-18,0.03820718246690874
163,Punilla,2020-11-19,0.04919861607738997
163,Punilla,2020-11-20,0.04630047051779627
163,Punilla,2020-11-21,0.04032163453896029
163,Punilla,2020-11-22,0.040705962981525796
163,Punilla,2020-11-23,0.044184045944034106
163,Punilla,2020-11-24,0.043752442591082435
163,Punilla,2020-11-25,0.049352019225901364
163,Punilla,2020-11-26,0.038794719382887234
163,Punilla,2020-11-27,0.037426265024399656
163,Punilla,2020-11-28,0.04098108230014716
163,Punilla,2020-11-29,0.03858468142297401
163,Punilla,2020-11-30,0.033114290501628514
163,Punilla,2020-12-01,0.03163737502298443
163,Punilla,2020-12-02,0.03126151935156225
163,Punilla,2020-12-03,0.031180119270162173
163,Punilla,2020-12-04,0.02544719649242941
163,Punilla,2020-12-05,0.02371056103486372
163,Punilla,2020-12-06,0.03700243348166574
163,Punilla,2020-12-07,0.0367103584508356
163,Punilla,2020-12-08,0.040126813790367866
163,Punilla,2020-12-09,0.035787146889124606
163,Punilla,2020-12-10,0.039061580352237314
163,Punilla,2020-12-11,0.04118042393449554
163,Punilla,2020-12-12,0.040410962182374825
163,Punilla,2020-12-13,0.03249344110695901
163,Punilla,2020-12-14,0.03708747932470479
163,Punilla,2020-12-15,0.04112510836233383
163,Punilla,2020-12-16,0.04591301078444917
163,Punilla,2020-12-17,0.049875916701532984
163,Punilla,2020-12-18,0.049774311336769725
163,Punilla,2020-12-19,0.05888003142514878
163,Punilla,2020-12-20,0.059402170105182193
163,Punilla,2020-12-21,0.059850733174169155
163,Punilla,2020-12-22,0.0619089159552435
163,Punilla,2020-12-23,0.06811610924583185
163,Punilla,2020-12-24,0.06854710356136627
163,Punilla,2020-12-25,0.08365562959342757
163,Punilla,2020-12-26,0.08327709980313307
163,Punilla,2020-12-27,0.08542889949014401
163,Punilla,2020-12-28,0.08789803529261316
163,Punilla,2020-12-29,0.08394700851343165
163,Punilla,2020-12-30,0.07709269955021036
163,Punilla,2020-12-31,0.0730032651144418
163,Punilla,2021-01-01,0.07794486439566371
163,Punilla,2021-01-02,0.08056526739557336
163,Punilla,2021-01-03,0.07441778341333893
163,Punilla,2021-01-04,0.07426165538835845
163,Punilla,2021-01-05,0.08078242959579117
163,Punilla,2021-01-06,0.08213180571643607
163,Punilla,2021-01-07,0.09166265749725921
163,Punilla,2021-01-08,0.07933913512348559
163,Punilla,2021-01-09,0.09200431655602442
163,Punilla,2021-01-10,0.09788574137335204
163,Punilla,2021-01-11,0.09651006786653099
163,Punilla,2021-01-12,0.09106201183707961
163,Punilla,2021-01-13,0.0851591315787418
163,Punilla,2021-01-14,0.07948573569467617
163,Punilla,2021-01-15,0.0826101238693156
163,Punilla,2021-01-16,0.07007354601624306
163,Punilla,2021-01-17,0.06847125220615705
163,Punilla,2021-01-18,0.07485480575952191
163,Punilla,2021-01-19,0.08318492158963775
163,Punilla,2021-01-20,0.09138785183718555
163,Punilla,2021-01-21,0.10277105515519654
163,Punilla,2021-01-22,0.10141545199546967
163,Punilla,2021-01-23,0.09488311390166977
163,Punilla,2021-01-24,0.09333704092702537
163,Punilla,2021-01-25,0.09147451379249713
163,Punilla,2021-01-26,0.09263123021040759
163,Punilla,2021-01-27,0.09076910287099256
163,Punilla,2021-01-28,0.08832597630667416
163,Punilla,2021-01-29,0.08941667700484585
163,Punilla,2021-01-30,0.09241219339321938
163,Punilla,2021-01-31,0.09395826636786378
163,Punilla,2021-02-01,0.09856175598598557
163,Punilla,2021-02-02,0.09240503956807514
163,Punilla,2021-02-03,0.11120290660534156
163,Punilla,2021-02-04,0.10605387163661172
163,Punilla,2021-02-05,0.10843312316373548
163,Punilla,2021-02-06,0.1187537836860089
163,Punilla,2021-02-07,0.12513133470641707
163,Punilla,2021-02-08,0.12319769542555278
163,Punilla,2021-02-09,0.13856268757625922
163,Punilla,2021-02-10,0.12525018928966766
163,Punilla,2021-02-11,0.13488775669121023
163,Punilla,2021-02-12,0.13382382779370888
163,Punilla,2021-02-13,0.12657856409683227
163,Punilla,2021-02-14,0.129701364941308
163,Punilla,2021-02-15,0.13383723972548853
163,Punilla,2021-02-16,0.12176895087148537
163,Punilla,2021-02-17,0.11723985034238485
163,Punilla,2021-02-18,0.11943154870339943
163,Punilla,2021-02-19,0.12108675624095991
163,Punilla,2021-02-20,0.11737198769729404
163,Punilla,2021-02-21,0.12066997550726313
163,Punilla,2021-02-22,0.12187666753491479
163,Punilla,2021-02-23,0.12209728025552752
163,Punilla,2021-02-24,0.1310662243549064
163,Punilla,2021-02-25,0.12039369659119252
163,Punilla,2021-02-26,0.12588680292463497
163,Punilla,2021-02-27,0.12891738974963637
163,Punilla,2021-02-28,0.12727678419646946
163,Punilla,2021-03-01,0.1328131086983112
163,Punilla,2021-03-02,0.13965293553813804
163,Punilla,2021-03-03,0.14631750560391887
163,Punilla,2021-03-04,0.1505435603072905
163,Punilla,2021-03-05,0.1556847472168369
163,Punilla,2021-03-06,0.1703944298462482
163,Punilla,2021-03-07,0.1766188209884608
163,Punilla,2021-03-08,0.17246764965937536
163,Punilla,2021-03-09,0.1804985376902634
163,Punilla,2021-03-10,0.17197061358721547
163,Punilla,2021-03-11,0.172601358257423
163,Punilla,2021-03-12,0.15669423706718755
163,Punilla,2021-03-13,0.14263422960019506
163,Punilla,2021-03-14,0.1367383742369268
163,Punilla,2021-03-15,0.1338753885518552
163,Punilla,2021-03-16,0.12755514656282343
163,Punilla,2021-03-17,0.12444955650071163
163,Punilla,2021-03-18,0.13122462425138914
163,Punilla,2021-03-19,0.14474534465705446
163,Punilla,2021-03-20,0.15197744289365045
163,Punilla,2021-03-21,0.164421098945702
163,Punilla,2021-03-22,0.15792578115331307
163,Punilla,2021-03-23,0.15082972915051132
163,Punilla,2021-03-24,0.147079202391135
163,Punilla,2021-03-25,0.14500305283615314
163,Punilla,2021-03-26,0.13310968304804652
163,Punilla,2021-03-27,0.1354396622696747
163,Punilla,2021-03-28,0.14162823532950097
163,Punilla,2021-03-29,0.15380120879954556
163,Punilla,2021-03-30,0.1581635330387194
163,Punilla,2021-03-31,0.1724574207192904
163,Punilla,2021-04-01,0.16614159559822297
163,Punilla,2021-04-02,0.1883684915093294
163,Punilla,2021-04-03,0.2093049010713314
163,Punilla,2021-04-04,0.22115623346964836
163,Punilla,2021-04-05,0.21791921978695222
163,Punilla,2021-04-06,0.2332192783545081
163,Punilla,2021-04-07,0.23151159043083613
163,Punilla,2021-04-08,0.23632755190314436
163,Punilla,2021-04-09,0.22962719629767925
163,Punilla,2021-04-10,0.21005210472258767
163,Punilla,2021-04-11,0.19802758476967897
163,Punilla,2021-04-12,0.20131223867342574
163,Punilla,2021-04-13,0.19784233994589792
163,Punilla,2021-04-14,0.191847101367757
163,Punilla,2021-04-15,0.19731092169026745
163,Punilla,2021-04-16,0.19112815517881868
163,Punilla,2021-04-17,0.18765312614281404
163,Punilla,2021-04-18,0.1745714022251768
163,Punilla,2021-04-19,0.17658420156456575
163,Punilla,2021-04-20,0.1683168059859919
163,Punilla,2021-04-21,0.1830712061105972
163,Punilla,2021-04-22,0.17763951739916575
163,Punilla,2021-04-23,0.18643792870867973
163,Punilla,2021-04-24,0.19058695041867704
163,Punilla,2021-04-25,0.18781471370444247
163,Punilla,2021-04-26,0.18126709465682342
163,Punilla,2021-04-27,0.17962071236527985
163,Punilla,2021-04-28,0.18058966697331721
163,Punilla,2021-04-29,0.19004894449343124
163,Punilla,2021-04-30,0.1803328278309389
163,Punilla,2021-05-01,0.18881825544680128
163,Punilla,2021-05-02,0.19965162860871244
163,Punilla,2021-05-03,0.21480016508752414
163,Punilla,2021-05-04,0.21917120679664054
163,Punilla,2021-05-05,0.20721119122952175
163,Punilla,2021-05-06,0.2027144115290484
163,Punilla,2021-05-07,0.206388111224754
163,Punilla,2021-05-08,0.20572755714805085
163,Punilla,2021-05-09,0.2193382473257613
163,Punilla,2021-05-10,0.2007883503027319
163,Punilla,2021-05-11,0.1891503819718502
163,Punilla,2021-05-12,0.1892420727497955
163,Punilla,2021-05-13,0.1829795677477947
163,Punilla,2021-05-14,0.1776924529018563
163,Punilla,2021-05-15,0.16635458442113069
163,Punilla,2021-05-16,0.14047223147995422
163,Punilla,2021-05-17,0.14397761421557273
163,Punilla,2021-05-18,0.15464530909379393
163,Punilla,2021-05-19,0.15143898232146305
163,Punilla,2021-05-20,0.15108642750643358
163,Punilla,2021-05-21,0.17028577391166233
163,Punilla,2021-05-22,0.16800546103744898
163,Punilla,2021-05-23,0.18004471948892117
163,Punilla,2021-05-24,0.18142357114881524
163,Punilla,2021-05-25,0.17546016075015944
163,Punilla,2021-05-26,0.17816312457358377
163,Punilla,2021-05-27,0.17659762403087692
163,Punilla,2021-05-28,0.15713486456811745
163,Punilla,2021-05-29,0.15778664724237204
163,Punilla,2021-05-30,0.16262534527150532
163,Punilla,2021-05-31,0.1555075507852898
163,Punilla,2021-06-01,0.1577801603793927
163,Punilla,2021-06-02,0.16916639141366918
163,Punilla,2021-06-03,0.17213052892107952
163,Punilla,2021-06-04,0.17437256361594441
163,Punilla,2021-06-05,0.19077875629332353
163,Punilla,2021-06-06,0.17694173548523268
163,Punilla,2021-06-07,0.17667547844478207
163,Punilla,2021-06-08,0.17784560975951852
163,Punilla,2021-06-09,0.16280934677066028
163,Punilla,2021-06-10,0.1579519528622402
163,Punilla,2021-06-11,0.15583371841775784
163,Punilla,2021-06-12,0.1654324731738976
163,Punilla,2021-06-13,0.18229435577154818
163,Punilla,2021-06-14,0.18181671326212906
163,Punilla,2021-06-15,0.16904387890008932
163,Punilla,2021-06-16,0.17505662671647412
163,Punilla,2021-06-17,0.16936145546964682
163,Punilla,2021-06-18,0.16218443194484286
163,Punilla,2021-06-19,0.13500142759556216
163,Punilla,2021-06-20,0.12722688920877886
163,Punilla,2021-06-21,0.1359866617745216
163,Punilla,2021-06-22,0.14141739830467656
163,Punilla,2021-06-23,0.13142373210806574
163,Punilla,2021-06-24,0.12804506105201446
163,Punilla,2021-06-25,0.12518778245717113
163,Punilla,2021-06-26,0.12031796567800045
163,Punilla,2021-06-27,0.09915742773010239
163,Punilla,2021-06-28,0.09252985132640659
163,Punilla,2021-06-29,0.08420108871991921
163,Punilla,2021-06-30,0.07847613370278504
163,Punilla,2021-07-01,0.07813138041685529
163,Punilla,2021-07-02,0.07695452215766402
163,Punilla,2021-07-03,0.06943818228838297
163,Punilla,2021-07-04,0.0641536701665637
163,Punilla,2021-07-05,0.05976171055072349
163,Punilla,2021-07-06,0.06613004873703958
163,Punilla,2021-07-07,0.06900813838932278
163,Punilla,2021-07-08,0.06630667318785757
163,Punilla,2021-07-09,0.06662803460913842
163,Punilla,2021-07-10,0.06692334653235732
163,Punilla,2021-07-11,0.07624011671869271
163,Punilla,2021-07-12,0.0676672395017477
163,Punilla,2021-07-13,0.05724278313784859
163,Punilla,2021-07-14,0.05720956054648647
163,Punilla,2021-07-15,0.057666371177715704
163,Punilla,2021-07-16,0.05297449442701542
163,Punilla,2021-07-17,0.04793511259118728
163,Punilla,2021-07-18,0.030829849433292547
163,Punilla,2021-07-19,0.031103545083729263
163,Punilla,2021-07-20,0.030349359421124256
163,Punilla,2021-07-21,0.025701730948656593
163,Punilla,2021-07-22,0.02765824966590315
163,Punilla,2021-07-23,0.028716450724104208
163,Punilla,2021-07-24,0.03864636308963665
163,Punilla,2021-07-25,0.04287787209470746
163,Punilla,2021-07-26,0.04343854592270802
163,Punilla,2021-07-27,0.044376069558681494
163,Punilla,2021-07-28,0.041271760046653026
163,Punilla,2021-07-29,0.034286217197392305
163,Punilla,2021-07-30,0.03084706375823887
163,Punilla,2021-07-31,0.020386128812178064
163,Punilla,2021-08-01,0.018149992855111874
163,Punilla,2021-08-02,0.017912177399905114
163,Punilla,2021-08-03,0.018319781665076147
163,Punilla,2021-08-04,0.01675135465205269
163,Punilla,2021-08-05,0.018726949795349696
163,Punilla,2021-08-06,0.018396578412346733
163,Punilla,2021-08-07,0.019743772062331258
163,Punilla,2021-08-08,0.022788025106584304
163,Punilla,2021-08-09,0.022321900631331795
163,Punilla,2021-08-10,0.018014573609323334
163,Punilla,2021-08-11,0.02125014877584479
163,Punilla,2021-08-12,0.021481396901470336
163,Punilla,2021-08-13,0.02083827543905927
163,Punilla,2021-08-14,0.019578408118836432
163,Punilla,2021-08-15,0.01591909848937755
163,Punilla,2021-08-16,0.014144523038095626
163,Punilla,2021-08-17,0.012957344565598595
163,Punilla,2021-08-18,0.009075356987958843
163,Punilla,2021-08-19,0.008438372431752147
163,Punilla,2021-08-20,0.007030912896213794
163,Punilla,2021-08-21,0.0065946358720947494
163,Punilla,2021-08-22,0.006293941541549673
163,Punilla,2021-08-23,0.0076481799369449086
163,Punilla,2021-08-24,0.0076481799369449086
163,Punilla,2021-08-25,0.0076481799369449086
163,Punilla,2021-08-26,0.005293391867871125
163,Punilla,2021-08-27,0.005293391867871125
163,Punilla,2021-08-28,0.004568228706159741
163,Punilla,2021-08-29,0.004837567210792363
163,Punilla,2021-08-30,0.0021008403361344537
163,Punilla,2021-08-31,0.004243697478991597
163,Punilla,2021-09-01,0.006200644641418211
163,Punilla,2021-09-02,0.006200644641418211
163,Punilla,2021-09-03,0.007411298394444845
163,Punilla,2021-09-04,0.007411298394444845
163,Punilla,2021-09-05,0.006952494183105137
163,Punilla,2021-09-06,0.006952494183105137
163,Punilla,2021-09-07,0.005577686195393923
163,Punilla,2021-09-08,0.0036207390329673094
163,Punilla,2021-09-09,0.0036207390329673094
163,Punilla,2021-09-10,0.00301032537597909
163,Punilla,2021-09-11,0.004030733539244396
163,Punilla,2021-09-12,0.0023886974144496508
163,Punilla,2021-09-13,0.003044005409207187
163,Punilla,2021-09-14,0.0022759562540612577
163,Punilla,2021-09-15,0.0028711943492993526
163,Punilla,2021-09-16,0.0028711943492993526
163,Punilla,2021-09-17,0.004371794589395391
163,Punilla,2021-09-18,0.0033513864261300852
163,Punilla,2021-09-19,0.006598139672883332
163,Punilla,2021-09-20,0.008291168273037733
163,Punilla,2021-09-21,0.009256419238288698
163,Punilla,2021-09-22,0.010368637033773427
163,Punilla,2021-09-23,0.010368637033773427
163,Punilla,2021-09-24,0.008267796697638972
163,Punilla,2021-09-25,0.009468276889715802
163,Punilla,2021-09-26,0.013276197364302944
163,Punilla,2021-09-27,0.011538361379891617
163,Punilla,2021-09-28,0.012196487038017276
163,Punilla,2021-09-29,0.01112114239887473
163,Punilla,2021-09-30,0.012106364073751577
163,Punilla,2021-10-01,0.013004836670337382
163,Punilla,2021-10-02,0.012782830059473858
163,Punilla,2021-10-03,0.007671790934829292
163,Punilla,2021-10-04,0.010559832598381159
163,Punilla,2021-10-05,0.010506314687720392
163,Punilla,2021-10-06,0.0116599177218544
163,Punilla,2021-10-07,0.015838207234585126
163,Punilla,2021-10-08,0.021662423713629572
163,Punilla,2021-10-09,0.02689513025663987
163,Punilla,2021-10-10,0.026606211600374272
163,Punilla,2021-10-11,0.028868037989916266
163,Punilla,2021-10-12,0.029392858791234763
163,Punilla,2021-10-13,0.0279985339380058
163,Punilla,2021-10-14,0.024598691180733323
163,Punilla,2021-10-15,0.02365634892591232
163,Punilla,2021-10-16,0.019091937019062123
163,Punilla,2021-10-17,0.019779141453339154
163,Punilla,2021-10-18,0.015636023463599134
163,Punilla,2021-10-19,0.015235302165262126
163,Punilla,2021-10-20,0.017744565379622344
163,Punilla,2021-10-21,0.022192077073510848
163,Punilla,2021-10-22,0.01696330223284501
163,Punilla,2021-10-23,0.01893317054350054
163,Punilla,2021-10-24,0.0261150596926028
163,Punilla,2021-10-25,0.027171605810192203
163,Punilla,2021-10-26,0.032189056990468014
163,Punilla,2021-10-27,0.030230319571251985
163,Punilla,2021-10-28,0.027709176347397387
163,Punilla,2021-10-29,0.03561625098379533
163,Punilla,2021-10-30,0.04002529663875195
163,Punilla,2021-10-31,0.03466237477097572
163,Punilla,2021-11-01,0.03720234231738379
163,Punilla,2021-11-02,0.035459877020789524
163,Punilla,2021-11-03,0.04008382450187986
163,Punilla,2021-11-04,0.04330622999782422
163,Punilla,2021-11-05,0.0456449255739739
163,Punilla,2021-11-06,0.045841237224492966
163,Punilla,2021-11-07,0.04168034956845968
163,Punilla,2021-11-08,0.04041049408249207
163,Punilla,2021-11-09,0.0361106700901724
163,Punilla,2021-11-10,0.033946167925670234
163,Punilla,2021-11-11,0.029844029979005583
163,Punilla,2021-11-12,0.029988937026436135
163,Punilla,2021-11-13,0.022857455733825728
163,Punilla,2021-11-14,0.03155310790773877
163,Punilla,2021-11-15,0.03129583500055492
163,Punilla,2021-11-16,0.0366207208875017
163,Punilla,2021-11-17,0.040518630416276714
163,Punilla,2021-11-18,0.04327418867534785
163,Punilla,2021-11-19,0.03627826934840701
163,Punilla,2021-11-20,0.03976651138626737
163,Punilla,2021-11-21,0.037564365705860824
163,Punilla,2021-11-22,0.03820673409016469
163,Punilla,2021-11-23,0.03833517707575053
163,Punilla,2021-11-24,0.034367852025664954
163,Punilla,2021-11-25,0.03244940573031896
163,Punilla,2021-11-26,0.03463226016414435
163,Punilla,2021-11-27,0.03402175955364374
163,Punilla,2021-11-28,0.03546476099664518
163,Punilla,2021-11-29,0.036472374073223776
163,Punilla,2021-11-30,0.03171046931131901
163,Punilla,2021-12-01,0.033653249563137165
163,Punilla,2021-12-02,0.03397408711801728
163,Punilla,2021-12-03,0.029885719097541757
163,Punilla,2021-12-04,0.02986379504246853
163,Punilla,2021-12-05,0.027566384850321497
163,Punilla,2021-12-06,0.02703745975243088
163,Punilla,2021-12-07,0.030268752269437683
163,Punilla,2021-12-08,0.03257936201367575
163,Punilla,2021-12-09,0.036230155664469396
163,Punilla,2021-12-10,0.03807660853133043
163,Punilla,2021-12-11,0.03660757011278222
163,Punilla,2021-12-12,0.03642103507289242
163,Punilla,2021-12-13,0.03504740869926605
163,Punilla,2021-12-14,0.037226052668702166
163,Punilla,2021-12-15,0.03479535682499656
163,Punilla,2021-12-16,0.027176309205948938
163,Punilla,2021-12-17,0.024387941111458394
163,Punilla,2021-12-18,0.02191064961682586
163,Punilla,2021-12-19,0.027694041968534533
163,Punilla,2021-12-20,0.026869238917704083
163,Punilla,2021-12-21,0.02009875821357409
163,Punilla,2021-12-22,0.01767040039055191
163,Punilla,2021-12-23,0.020133454577744028
163,Punilla,2021-12-24,0.02217427090427464
163,Punilla,2021-12-25,0.026782565835150218
163,Punilla,2021-12-26,0.020057888974459166
163,Punilla,2021-12-27,0.02032012645016122
163,Punilla,2021-12-28,0.022337882705205613
163,Punilla,2021-12-29,0.019611601352970062
163,Punilla,2021-12-30,0.018277852642909508
163,Punilla,2021-12-31,0.01805358711252153
163,Punilla,2022-01-01,0.01684665272586364
163,Punilla,2022-01-02,0.012335374530374917
163,Punilla,2022-01-03,0.012596706251637875
163,Punilla,2022-01-04,0.016099998995903354
163,Punilla,2022-01-05,0.02155950764012537
163,Punilla,2022-01-06,0.0231643101602597
163,Punilla,2022-01-07,0.02370507946337265
163,Punilla,2022-01-08,0.023443436344586673
163,Punilla,2022-01-09,0.026244556792765945
163,Punilla,2022-01-10,0.028576205586882387
163,Punilla,2022-01-11,0.035573566013198436
163,Punilla,2022-01-12,0.037178421576197766
163,Punilla,2022-01-13,0.0413707205053388
163,Punilla,2022-01-14,0.04580231701095074
163,Punilla,2022-01-15,0.05197936977185443
163,Punilla,2022-01-16,0.054469254614680454
163,Punilla,2022-01-17,0.06140556739115716
163,Punilla,2022-01-18,0.05916113056827097
163,Punilla,2022-01-19,0.06319594287375997
163,Punilla,2022-01-20,0.06870651073726901
163,Punilla,2022-01-21,0.07521514929042175
163,Punilla,2022-01-22,0.0844893771471392
163,Punilla,2022-01-23,0.10361839627615832
163,Punilla,2022-01-24,0.10973612114388319
163,Punilla,2022-01-25,0.12231929139828632
163,Punilla,2022-01-26,0.13635977969004526
163,Punilla,2022-01-27,0.1560083663974555
163,Punilla,2022-01-28,0.16721354864539842
163,Punilla,2022-01-29,0.1781964854394383
163,Punilla,2022-01-30,0.22421296895592183
163,Punilla,2022-01-31,0.25026351773374333
